date;train;way;station;hour;composition;p1q0;p2q0;p3q0;p0q1;p0q2;p0q3;p0q0
13/06/2019;27;0;BG;NA;2;0.034;0.119;0.081;NA;NA;NA;0.0303955078125
14/06/2019;27;0;BG;NA;2;0.031;0.131;0.085;NA;NA;NA;0.030914306640625
17/06/2019;27;0;BG;NA;2;0.0433333333333333;0.11056;0.099;NA;NA;NA;0.031951904296875
18/06/2019;27;0;BG;NA;2;0.053;0.13;0.092;NA;NA;NA;0.032318115234375
19/06/2019;27;0;BG;NA;2;0.06;0.116;0.091;NA;NA;NA;0.032135009765625
20/06/2019;27;0;BG;NA;2;0.057;0.132;0.097;NA;NA;NA;0.032928466796875
21/06/2019;27;0;BG;NA;2;0.042;0.099;0.09;NA;NA;NA;0.0308837890625
24/06/2019;27;0;BG;NA;2;0.042;0.104;0.088;NA;NA;NA;0.0308837890625
25/06/2019;27;0;BG;NA;2;0.111;0.095;0.0885333333333333;NA;NA;NA;0.033416748046875
27/06/2019;27;0;BG;NA;2;0.0504666666666667;0.125312;0.085;NA;NA;NA;0.03155517578125
28/06/2019;27;0;BG;NA;2;0.0504;0.088;0.084;NA;NA;NA;0.03045654296875
01/07/2019;27;0;BG;NA;2;0.051;0.118;0.0859733333333333;NA;NA;NA;0.03143310546875
02/07/2019;27;0;BG;NA;2;0.042;0.125;0.093;NA;NA;NA;0.031829833984375
03/07/2019;27;0;BG;NA;2;0.04988;0.114;0.074;NA;NA;NA;0.030364990234375
04/07/2019;27;0;BG;NA;2;0.043;0.1;0.082;NA;NA;NA;0.03033447265625
05/07/2019;27;0;BG;NA;2;0.052;0.13025;0.085;NA;NA;NA;0.03173828125
28/05/2019;27;0;BG;NA;2;0.046;0.13;0.097;NA;NA;NA;0.032440185546875
05/06/2019;27;0;BG;NA;2;0.039;0.1256;0.11;NA;NA;NA;0.033050537109375
22/05/2019;27;0;BH;08:00:00;2;0.255666666666667;0.402;0.23475;0.063;0.05;0.086;0.1134800000000001
27/05/2019;27;0;BH;08:00:00;2;0.189;0.4;0.22875;0.091;0.071;0.116;0.1373499999999999
29/05/2019;27;0;BH;08:00:00;2;0.233;0.378;0.21;0.086;0.068;0.106;0.12703
03/06/2019;27;0;BH;08:00:00;2;0.225;0.376;0.27;0.084;0.063;0.11;0.1255500000000001
04/06/2019;27;0;BH;08:00:00;2;0.234;0.38;0.286;0.095;0.063;0.125;0.1471599999999999
06/06/2019;27;0;BH;08:00:00;2;0.252;0.405;0.265;0.094;0.072;0.123;0.1442999999999999
07/06/2019;27;0;BH;08:00:00;2;0.211;0.334;0.241;0.097;0.074;0.13;0.1485199999999999
11/06/2019;27;0;BH;08:00:00;2;0.405;0.243;0.25275;0.098;0.082;0.134;0.1510500000000001
12/06/2019;27;0;BH;08:00:00;2;0.226;0.35575;0.235625;0.084;0.067;0.116;0.1339499999999999
13/06/2019;27;0;BH;08:00:00;2;0.227;0.37;0.27;0.093;0.076;0.127;0.1472499999999999
14/06/2019;27;0;BH;08:00:00;2;0.216;0.381;0.252;0.096;0.076;0.131;0.1494599999999999
17/06/2019;27;0;BH;08:00:00;2;0.188916666666667;0.36775;0.277;0.089;0.077;0.122;0.1388599999999999
18/06/2019;27;0;BH;08:00:00;2;0.218;0.385;0.271;0.101;0.083;0.143;0.1625599999999999
19/06/2019;27;0;BH;08:00:00;2;0.222;0.365;0.237;0.088;0.062;0.124;0.1440399999999998
20/06/2019;27;0;BH;08:00:00;2;0.237;0.393;0.279;0.097;0.073;0.131;0.1486799999999998
21/06/2019;27;0;BH;08:00:00;2;0.182;0.341;0.246;0.081;0.059;0.11;0.1265000000000001
24/06/2019;27;0;BH;08:00:00;2;0.209;0.323;0.257;0.097;0.077;0.136;0.15224
25/06/2019;27;0;BH;08:00:00;2;0.348;0.28;0.25775;0.099;0.079;0.132;0.1489
27/06/2019;27;0;BH;08:00:00;2;0.224895833333333;0.37155;0.239;0.086;0.066;0.123;0.1444399999999998
28/06/2019;27;0;BH;08:00:00;2;0.239333333333333;0.291;0.221;0.07;0.054;0.108;0.12833
01/07/2019;27;0;BH;08:00:00;2;0.233;0.346;0.24405;0.082;0.062;0.122;0.1386799999999999
02/07/2019;27;0;BH;08:00:00;2;0.195;0.33775;0.27;0.08;0.063;0.131;0.1515299999999998
03/07/2019;27;0;BH;08:00:00;2;0.226;0.31;0.208;0.07;0.053;0.1;0.1259799999999999
04/07/2019;27;0;BH;08:00:00;2;0.21;0.3;0.253;0.085;0.061;0.123;0.1447199999999998
05/07/2019;27;0;BH;08:00:00;2;0.078;0.372;0.233;0.079;0.059;0.113;0.13067
28/05/2019;27;0;BH;08:00:00;2;0.209;0.41;0.266;0.093;0.073;0.129;0.1471199999999999
05/06/2019;27;0;BH;08:00:00;2;0.213;0.367;0.249;0.074;0.055;0.104;0.12598
21/05/2019;28;0;AE;07:00:00;2;0.08;0.104;NA;0.097;0.077;0.066;0.1409924685596413
22/05/2019;28;0;AE;07:00:00;2;0.069;0.106;NA;0.169;0.144;0.125;0.213936348497769
23/05/2019;28;0;AE;07:00:00;2;0.078;0.093;NA;0.102;0.091;0.08;0.1454355457495795
27/05/2019;28;0;AE;07:00:00;2;0.072;0.093;NA;0.087;0.075;0.062;0.1293276873492193
29/05/2019;28;0;AE;07:00:00;2;0.075;0.085;NA;0.094;0.073;0.066;0.13673576875187
03/06/2019;28;0;AE;07:00:00;2;0.065;0.078;NA;0.093;0.07;0.061;0.1335648294705276
04/06/2019;28;0;AE;07:00:00;2;0.078;0.09225;NA;0.088;0.065;0.058;0.1309214940896836
06/06/2019;28;0;AE;07:00:00;2;0.087;0.09625;NA;0.09;0.075;0.065;0.1354284002882113
11/06/2019;28;0;AE;07:00:00;2;0.081;0.096;NA;0.104;0.074;0.063;0.1495044962913105
12/06/2019;28;0;AE;07:00:00;2;0.065;0.105;NA;0.094;0.08;0.069;0.1340054590775292
13/06/2019;28;0;AE;07:00:00;2;0.104;0.097;NA;0.121;0.087;0.073;0.1750935626155796
14/06/2019;28;0;AE;07:00:00;2;0.081;0.091;NA;0.117;0.078;0.066;0.1642067835257927
17/06/2019;28;0;AE;07:00:00;2;0.064;0.086;NA;0.09;0.07;0.057;0.1309502832943709
18/06/2019;28;0;AE;07:00:00;2;0.089;0.0964;NA;0.098;0.075;0.063;0.1451220947752503
20/06/2019;28;0;AE;07:00:00;2;0.075;0.0964;NA;0.097;0.08;0.066;0.1405115473977685
21/06/2019;28;0;AE;07:00:00;2;0.076;0.076;NA;0.095;0.073;0.057;0.1407198200435853
24/06/2019;28;0;AE;07:00:00;2;0.085;0.097;NA;0.091;0.069;0.057;0.1365214454363457
25/06/2019;28;0;AE;07:00:00;2;0.065;0.146;NA;0.097;0.065;0.055;0.1345132526811858
26/06/2019;28;0;AE;07:00:00;2;0.07;0.088;NA;0.091;0.067;0.058;0.1324064017643611
01/07/2019;28;0;AE;07:00:00;2;0.047;0.082;NA;0.096;0.065;0.054;0.1309211306571351
02/07/2019;28;0;AE;07:00:00;2;0.041;0.093;NA;0.066;0.062;0.054;0.0997471123310826
04/07/2019;28;0;AE;07:00:00;2;0.076;0.072;NA;0.081;0.065;0.055;0.1250788717241457
05/07/2019;28;0;AE;07:00:00;2;0.057;0.092;NA;0.046;0.046;0.037;0.0835144264637355
28/05/2019;28;0;AE;07:00:00;2;0.076;0.105;NA;0.117;0.068;0.061;0.1605642633409956
05/06/2019;28;0;AE;07:00:00;2;0.055;0.118;NA;0.083;0.066;0.057;0.1188558385571052
21/05/2019;28;0;AI;07:00:00;2;0.301;0.152;0.233;0.151;0.097;0.077;0.2080699999999998
22/05/2019;28;0;AI;07:00:00;2;0.274;0.151;0.190333333333333;0.219;0.169;0.144;0.2908399999999999
23/05/2019;28;0;AI;07:00:00;2;0.329;0.139;0.224;0.144;0.102;0.091;0.1969299999999999
27/05/2019;28;0;AI;07:00:00;2;0.291;0.139;0.194;0.138;0.087;0.075;0.18666
29/05/2019;28;0;AI;07:00:00;2;0.2882;0.13;0.21;0.148;0.094;0.073;0.1982599999999999
03/06/2019;28;0;AI;07:00:00;2;0.268;0.131;0.209;0.137;0.093;0.07;0.18651
04/06/2019;28;0;AI;07:00:00;2;0.2982;0.118;0.256333333333333;0.129;0.088;0.065;0.1824199999999999
06/06/2019;28;0;AI;07:00:00;2;0.291;0.142;0.176;0.139;0.09;0.075;0.1837599999999999
11/06/2019;28;0;AI;07:00:00;2;0.322;0.15;0.190333333333333;0.151;0.104;0.074;0.2085199999999998
12/06/2019;28;0;AI;07:00:00;2;0.306;0.146;0.186;0.146;0.094;0.08;0.1953099999999998
13/06/2019;28;0;AI;07:00:00;2;0.363;0.209;0.201333333333333;0.202;0.121;0.087;0.26146
14/06/2019;28;0;AI;07:00:00;2;0.26;0.134;0.19;0.161;0.117;0.078;0.2210599999999998
17/06/2019;28;0;AI;07:00:00;2;0.338;0.129;0.193;0.128;0.09;0.07;0.1725
18/06/2019;28;0;AI;07:00:00;2;0.32364;0.142;0.185;0.139;0.098;0.075;0.18274
20/06/2019;28;0;AI;07:00:00;2;0.319;0.1662;0.188533333333333;0.13;0.097;0.08;0.1793
21/06/2019;28;0;AI;07:00:00;2;0.121;0.2;0.242266666666667;0.133;0.095;0.073;0.1911899999999999
24/06/2019;28;0;AI;07:00:00;2;0.29;0.129;0.232133333333333;0.131;0.091;0.069;0.1923099999999998
25/06/2019;28;0;AI;07:00:00;2;0.4;0.214;0.176;0.148;0.097;0.065;0.2020099999999999
26/06/2019;28;0;AI;07:00:00;2;0.275;0.133;0.211;0.135;0.091;0.067;0.1871599999999999
01/07/2019;28;0;AI;07:00:00;2;0.266;0.123;0.253186666666667;0.106;0.096;0.065;0.14907
02/07/2019;28;0;AI;07:00:00;2;0.307;0.145;0.233133333333333;0.105;0.066;0.062;0.1459199999999999
04/07/2019;28;0;AI;07:00:00;2;0.258;0.095;0.21;0.121;0.081;0.065;0.17067
05/07/2019;28;0;AI;07:00:00;2;0.283;0.123;0.185;0.085;0.046;0.046;0.11633
28/05/2019;28;0;AI;07:00:00;2;0.324;0.155;0.408;0.172;0.117;0.068;0.23996
05/06/2019;28;0;AI;07:00:00;2;0.29684;0.162;0.193;0.127;0.083;0.066;0.1671800000000001
21/05/2019;28;0;AJ;07:00:00;2;0.309;0.303;0.452;0.151;0.197;0.223;0.2641999999999999
22/05/2019;28;0;AJ;07:00:00;2;0.276;0.432;0.417;0.219;0.307;0.377;0.43161
23/05/2019;28;0;AJ;07:00:00;2;0.329;0.279;0.392333333333333;0.144;0.198;0.238;0.2807299999999999
27/05/2019;28;0;AJ;07:00:00;2;0.287;0.265;0.422;0.138;0.178;0.198;0.2347300000000001
29/05/2019;28;0;AJ;07:00:00;2;0.3252;0.266;0.398333333333333;0.148;0.197;0.222;0.2673199999999998
03/06/2019;28;0;AJ;07:00:00;2;0.272;0.273;0.418;0.137;0.204;0.24;0.2890599999999997
04/06/2019;28;0;AJ;07:00:00;2;0.3052;0.2728;0.386;0.129;0.172;0.2;0.24557
06/06/2019;28;0;AJ;07:00:00;2;0.303;0.225;0.441;0.139;0.182;0.197;0.2331499999999999
11/06/2019;28;0;AJ;07:00:00;2;0.333;0.422;0.3992;0.151;0.193;0.219;0.2595799999999999
12/06/2019;28;0;AJ;07:00:00;2;0.322;0.241;0.393;0.146;0.204;0.235;0.2857699999999999
13/06/2019;28;0;AJ;07:00:00;2;0.375;0.296;0.414;0.202;0.255;0.277;0.3289200000000001
14/06/2019;28;0;AJ;07:00:00;2;0.265;0.248;0.395;0.161;0.221;0.241;0.2889199999999998
17/06/2019;28;0;AJ;07:00:00;2;0.355;0.259;0.427;0.128;0.177;0.202;0.2479999999999999
18/06/2019;28;0;AJ;07:00:00;2;0.3252;0.246;0.424;0.139;0.188;0.214;0.26513
20/06/2019;28;0;AJ;07:00:00;2;0.33;0.26;0.435;0.13;0.163;0.184;0.2310500000000001
21/06/2019;28;0;AJ;07:00:00;2;0.266;0.377;0.404;0.133;0.178;0.198;0.2347200000000001
24/06/2019;28;0;AJ;07:00:00;2;0.292;0.3098;0.347;0.131;0.182;0.209;0.2565200000000001
25/06/2019;28;0;AJ;07:00:00;2;0.402;0.215;0.412;0.148;0.206;0.233;0.2805499999999999
26/06/2019;28;0;AJ;07:00:00;2;0.281;0.268;0.536;0.135;0.2;0.237;0.28346
01/07/2019;28;0;AJ;07:00:00;2;0.267;0.2988;0.396;0.106;0.142;0.176;0.2207899999999999
02/07/2019;28;0;AJ;07:00:00;2;0.306;0.2998;0.412;0.105;0.153;0.179;0.2282499999999999
04/07/2019;28;0;AJ;07:00:00;2;0.266;0.27;0.324;0.121;0.179;0.211;0.25733
05/07/2019;28;0;AJ;07:00:00;2;0.296;0.249;0.36;0.085;0.127;0.152;0.1884999999999999
28/05/2019;28;0;AJ;07:00:00;2;0.356;0.467;0.421;0.172;0.195;0.233;0.2695
05/06/2019;28;0;AJ;07:00:00;2;0.3222;0.24;0.383;0.127;0.179;0.214;0.25644
21/05/2019;28;0;AK;07:00:00;2;0.28;0.067;0.185;0.077;0.066;0.047;0.0928
22/05/2019;28;0;AK;07:00:00;2;0.249;0.068;0.165333333333333;0.144;0.125;0.085;0.1761
23/05/2019;28;0;AK;07:00:00;2;0.293;0.054;0.181;0.091;0.08;0.058;0.1143
27/05/2019;28;0;AK;07:00:00;2;0.267;0.066;0.17;0.075;0.062;0.037;0.0987799999999999
29/05/2019;28;0;AK;07:00:00;2;0.2406;0.056;0.171;0.073;0.066;0.052;0.09317
03/06/2019;28;0;AK;07:00:00;2;0.253;0.049;0.169;0.07;0.061;0.043;0.0861899999999999
04/06/2019;28;0;AK;07:00:00;2;0.23825;0.05;0.169083333333333;0.065;0.058;0.043;0.0863599999999999
06/06/2019;28;0;AK;07:00:00;2;0.267;0.06;0.15;0.075;0.065;0.048;0.09559
11/06/2019;28;0;AK;07:00:00;2;0.275;0.063;0.164583333333333;0.074;0.063;0.043;0.0932599999999999
12/06/2019;28;0;AK;07:00:00;2;0.274;0.063;0.146;0.08;0.069;0.048;0.0962099999999999
13/06/2019;28;0;AK;07:00:00;2;0.285;0.182;0.167854166666667;0.087;0.073;0.043;0.1067399999999999
14/06/2019;28;0;AK;07:00:00;2;0.239;0.061;0.161;0.078;0.066;0.046;0.09219
17/06/2019;28;0;AK;07:00:00;2;0.309;0.05;0.171;0.07;0.057;0.043;0.0991
18/06/2019;28;0;AK;07:00:00;2;0.2406;0.059;0.156;0.075;0.063;0.043;0.0943299999999999
20/06/2019;28;0;AK;07:00:00;2;0.281;0.0692;0.164854166666667;0.08;0.066;0.041;0.09623
21/06/2019;28;0;AK;07:00:00;2;0.049;0.166;0.175463541666667;0.073;0.057;0.037;0.1109499999999999
24/06/2019;28;0;AK;07:00:00;2;0.264;0.063;0.1694375;0.069;0.057;0.039;0.1014199999999999
25/06/2019;28;0;AK;07:00:00;2;0.362;0.114;0.162;0.065;0.055;0.029;0.0877999999999999
26/06/2019;28;0;AK;07:00:00;2;0.249;0.058;0.181;0.067;0.058;0.041;0.0997699999999999
01/07/2019;28;0;AK;07:00:00;2;0.241;0.054;0.1694375;0.065;0.054;0.036;0.09064
02/07/2019;28;0;AK;07:00:00;2;0.288;0.062;0.1654375;0.062;0.054;0.036;0.08758
04/07/2019;28;0;AK;07:00:00;2;0.242;0.039;0.168;0.065;0.055;0.035;0.08881
05/07/2019;28;0;AK;07:00:00;2;0.258;0.06;0.163;0.046;0.037;0.023;0.0695
28/05/2019;28;0;AK;07:00:00;2;0.274;0.066;0.34;0.068;0.061;0.041;0.0979099999999999
05/06/2019;28;0;AK;07:00:00;2;0.2236;0.088;0.168;0.066;0.057;0.044;0.0959
21/05/2019;28;0;AL;07:00:00;2;0.049;0.186;0.191;0.066;0.047;0.025;0.08126
22/05/2019;28;0;AL;07:00:00;2;0.046;0.178333333333333;0.20075;0.125;0.085;0.036;0.1657099999999999
23/05/2019;28;0;AL;07:00:00;2;0.043;0.19;0.187;0.08;0.058;0.028;0.0943
27/05/2019;28;0;AL;07:00:00;2;0.051;0.177;0.196;0.062;0.037;0.018;0.07084
29/05/2019;28;0;AL;07:00:00;2;0.035;0.193;0.174;0.066;0.052;0.023;0.08762
03/06/2019;28;0;AL;07:00:00;2;0.042;0.196;0.1936875;0.061;0.043;0.021;0.07169
04/06/2019;28;0;AL;07:00:00;2;0.031;0.180666666666667;0.175;0.058;0.043;0.018;0.06906
06/06/2019;28;0;AL;07:00:00;2;0.043;0.177;0.175;0.065;0.048;0.023;0.0823599999999999
11/06/2019;28;0;AL;07:00:00;2;0.047;0.180666666666667;0.1994375;0.063;0.043;0.018;0.07235
12/06/2019;28;0;AL;07:00:00;2;0.047;0.175;0.179;0.069;0.048;0.028;0.08407
13/06/2019;28;0;AL;07:00:00;2;0.22;0.197;0.19635;0.073;0.043;0.018;0.08289
14/06/2019;28;0;AL;07:00:00;2;0.041;0.182;0.186;0.066;0.046;0.016;0.07867
17/06/2019;28;0;AL;07:00:00;2;0.045;0.196;0.185;0.057;0.043;0.019;0.06931
18/06/2019;28;0;AL;07:00:00;2;0.048;0.183;0.2;0.063;0.043;0.017;0.07215
20/06/2019;28;0;AL;07:00:00;2;0.0562;0.204;0.18825;0.066;0.041;0.02;0.07723
21/06/2019;28;0;AL;07:00:00;2;0.039;0.168;0.164;0.057;0.037;0.02;0.07002
24/06/2019;28;0;AL;07:00:00;2;0.044;0.182066666666667;0.198;0.057;0.039;0.016;0.0696
25/06/2019;28;0;AL;07:00:00;2;0.124;0.181;0.18887;0.055;0.029;0.011;0.0688
26/06/2019;28;0;AL;07:00:00;2;0.043;0.19;0.21;0.058;0.041;0.018;0.07111
01/07/2019;28;0;AL;07:00:00;2;0.034;0.178466666666667;0.195;0.054;0.036;0.016;0.06786
02/07/2019;28;0;AL;07:00:00;2;0.041;0.182066666666667;0.198;0.054;0.036;0.021;0.06742
04/07/2019;28;0;AL;07:00:00;2;0.033;0.174;0.212;0.055;0.035;0.015;0.07007
05/07/2019;28;0;AL;07:00:00;2;0.038;0.18;0.198;0.037;0.023;0.012;0.0611799999999999
28/05/2019;28;0;AL;07:00:00;2;0.057;0.182;0.181;0.061;0.041;0.021;0.07202
05/06/2019;28;0;AL;07:00:00;2;0.036;0.18;0.176;0.057;0.044;0.019;0.06896
21/05/2019;28;0;AO;07:00:00;2;0.042;0.172;0.18;0.047;0.025;NA;0.0691715151137451
22/05/2019;28;0;AO;07:00:00;2;0.037;0.17;0.18725;0.085;0.036;NA;0.1122876674002747
23/05/2019;28;0;AO;07:00:00;2;0.033;0.182;0.178;0.058;0.028;NA;0.0816524893111328
27/05/2019;28;0;AO;07:00:00;2;0.04;0.163;0.189;0.037;0.018;NA;0.0578251749343018
29/05/2019;28;0;AO;07:00:00;2;0.028;0.176;0.166;0.052;0.023;NA;0.0748446852034668
03/06/2019;28;0;AO;07:00:00;2;0.033;0.183;0.1803125;0.043;0.021;NA;0.0646329790419678
04/06/2019;28;0;AO;07:00:00;2;0.027;0.1724;0.169;0.043;0.018;NA;0.0646329790419678
06/06/2019;28;0;AO;07:00:00;2;0.031;0.163;0.163;0.048;0.023;NA;0.0703061491316895
11/06/2019;28;0;AO;07:00:00;2;0.04;0.175;0.1788125;0.043;0.018;NA;0.0646329790419678
12/06/2019;28;0;AO;07:00:00;2;0.041;0.169;0.168;0.048;0.028;NA;0.0703061491316895
13/06/2019;28;0;AO;07:00:00;2;0.202;0.186;0.1732;0.043;0.018;NA;0.0646329790419678
14/06/2019;28;0;AO;07:00:00;2;0.034;0.168;0.175;0.046;0.016;NA;0.0680368810958008
17/06/2019;28;0;AO;07:00:00;2;0.039;0.187;0.176;0.043;0.019;NA;0.0646329790419678
18/06/2019;28;0;AO;07:00:00;2;0.04;0.172;0.188;0.043;0.017;NA;0.0646329790419678
20/06/2019;28;0;AO;07:00:00;2;0.0324;0.194;0.1772;0.041;0.02;NA;0.0623637110060791
21/06/2019;28;0;AO;07:00:00;2;0.03;0.156;0.154;0.037;0.02;NA;0.0578251749343018
24/06/2019;28;0;AO;07:00:00;2;0.034;0.1688;0.188;0.039;0.016;NA;0.0600944429701904
25/06/2019;28;0;AO;07:00:00;2;0.105;0.179;0.17305;0.029;0.011;NA;0.0487481027907471
26/06/2019;28;0;AO;07:00:00;2;0.034;0.182;0.193;0.041;0.018;NA;0.0623637110060791
01/07/2019;28;0;AO;07:00:00;2;0.028;0.1712;0.185;0.036;0.016;NA;0.0566905409163574
02/07/2019;28;0;AO;07:00:00;2;0.03;0.1688;0.184;0.036;0.021;NA;0.0566905409163574
04/07/2019;28;0;AO;07:00:00;2;0.029;0.163;0.196;0.035;0.015;NA;0.0555559068984131
05/07/2019;28;0;AO;07:00:00;2;0.032;0.168;0.184;0.023;0.012;NA;0.0419402986830811
28/05/2019;28;0;AO;07:00:00;2;0.044;0.171;0.172;0.041;0.021;NA;0.0623637110060791
05/06/2019;28;0;AO;07:00:00;2;0.028;0.166;0.165;0.044;0.019;NA;0.0657676130599121
21/05/2019;28;0;AQ;07:00:00;2;0.176;0.269;0.222;0.151;0.197;0.097;0.2271400000000001
22/05/2019;28;0;AQ;07:00:00;2;0.164;0.228;0.2325;0.219;0.307;0.169;0.35295
23/05/2019;28;0;AQ;07:00:00;2;0.152;0.262;0.229;0.144;0.198;0.102;0.2311300000000001
27/05/2019;28;0;AQ;07:00:00;2;0.158;0.228;0.223;0.138;0.178;0.087;0.2042600000000002
29/05/2019;28;0;AQ;07:00:00;2;0.15;0.241;0.202;0.148;0.197;0.094;0.2284899999999999
03/06/2019;28;0;AQ;07:00:00;2;0.151;0.247;0.230166666666667;0.137;0.204;0.093;0.2315400000000002
04/06/2019;28;0;AQ;07:00:00;2;0.145;0.2546;0.216;0.129;0.172;0.088;0.1991300000000001
06/06/2019;28;0;AQ;07:00:00;2;0.164;0.21;0.203;0.139;0.182;0.09;0.2071800000000001
11/06/2019;28;0;AQ;07:00:00;2;0.166;0.202333333333333;0.225666666666667;0.151;0.193;0.104;0.22595
12/06/2019;28;0;AQ;07:00:00;2;0.162;0.219;0.211;0.146;0.204;0.094;0.2304600000000001
13/06/2019;28;0;AQ;07:00:00;2;0.265;0.185;0.2334;0.202;0.255;0.121;0.2842000000000002
14/06/2019;28;0;AQ;07:00:00;2;0.157;0.231;0.198;0.161;0.221;0.117;0.25133
17/06/2019;28;0;AQ;07:00:00;2;0.156;0.234;0.222;0.128;0.177;0.09;0.2019400000000001
18/06/2019;28;0;AQ;07:00:00;2;0.168;0.228;0.223;0.139;0.188;0.098;0.2153299999999999
20/06/2019;28;0;AQ;07:00:00;2;0.182;0.21;0.22458;0.13;0.163;0.097;0.19508
21/06/2019;28;0;AQ;07:00:00;2;0.145;0.239;0.214;0.133;0.178;0.095;0.2023500000000002
24/06/2019;28;0;AQ;07:00:00;2;0.146;0.2546;0.206;0.131;0.182;0.091;0.2054700000000001
25/06/2019;28;0;AQ;07:00:00;2;0.259;0.203;0.2361;0.148;0.206;0.097;0.23745
26/06/2019;28;0;AQ;07:00:00;2;0.155;0.242;0.249;0.135;0.2;0.091;0.2289000000000001
01/07/2019;28;0;AQ;07:00:00;2;0.145;0.257;0.221;0.106;0.142;0.096;0.17342
02/07/2019;28;0;AQ;07:00:00;2;0.166;0.257;0.219;0.105;0.153;0.066;0.1801699999999998
04/07/2019;28;0;AQ;07:00:00;2;0.111;0.246;0.274;0.121;0.179;0.081;0.2021600000000002
05/07/2019;28;0;AQ;07:00:00;2;0.148;0.219;0.237;0.085;0.127;0.046;0.1476899999999999
28/05/2019;28;0;AQ;07:00:00;2;0.176;0.441;0.316;0.172;0.195;0.117;0.23459
05/06/2019;28;0;AQ;07:00:00;2;0.182;0.225;0.318;0.127;0.179;0.083;0.2041100000000001
21/05/2019;28;0;BB;07:00:00;2;0.293;0.281;0.453;0.197;0.272;0.223;0.3051499999999998
22/05/2019;28;0;BB;07:00:00;2;0.264;0.2498;0.44;0.307;0.45;0.377;0.4678900000000002
23/05/2019;28;0;BB;07:00:00;2;0.302;0.2696;0.380666666666667;0.198;0.279;0.238;0.3089700000000002
27/05/2019;28;0;BB;07:00:00;2;0.266;0.258;0.414;0.178;0.243;0.198;0.2733299999999999
29/05/2019;28;0;BB;07:00:00;2;0.2945;0.243;0.37975;0.197;0.274;0.222;0.29621
03/06/2019;28;0;BB;07:00:00;2;0.268;0.232;0.415;0.204;0.304;0.24;0.3365300000000001
04/06/2019;28;0;BB;07:00:00;2;0.2972;0.186;0.377;0.172;0.228;0.2;0.2474799999999999
06/06/2019;28;0;BB;07:00:00;2;0.303;0.248;0.442;0.182;0.245;0.197;0.2718
11/06/2019;28;0;BB;07:00:00;2;0.311;0.236;0.397;0.193;0.266;0.219;0.2941899999999998
12/06/2019;28;0;BB;07:00:00;2;0.302;0.246;0.363;0.204;0.289;0.235;0.3064300000000001
13/06/2019;28;0;BB;07:00:00;2;0.343;0.381;0.394;0.255;0.318;0.277;0.34082
14/06/2019;28;0;BB;07:00:00;2;0.243;0.217;0.394;0.221;0.289;0.241;0.31761
17/06/2019;28;0;BB;07:00:00;2;0.332;0.252;0.395;0.177;0.243;0.202;0.2646099999999999
18/06/2019;28;0;BB;07:00:00;2;0.2862;0.216;0.43;0.188;0.267;0.214;0.3044199999999998
20/06/2019;28;0;BB;07:00:00;2;0.315;0.226;0.42825;0.163;0.227;0.184;0.2552
21/06/2019;28;0;BB;07:00:00;2;0.302;0.38;0.4034;0.178;0.232;0.198;0.2521799999999999
24/06/2019;28;0;BB;07:00:00;2;0.282;0.266;0.351;0.182;0.259;0.209;0.2937400000000001
25/06/2019;28;0;BB;07:00:00;2;0.373;0.269;0.402;0.206;0.295;0.233;0.32472
26/06/2019;28;0;BB;07:00:00;2;0.268;0.269;0.523;0.2;0.296;0.237;0.32231
01/07/2019;28;0;BB;07:00:00;2;0.253;0.221;0.401;0.142;0.213;0.176;0.2571599999999999
02/07/2019;28;0;BB;07:00:00;2;0.293;0.236;0.40168;0.153;0.235;0.179;0.2761499999999998
04/07/2019;28;0;BB;07:00:00;2;0.238;0.234;0.328;0.179;0.28;0.211;0.3092399999999999
05/07/2019;28;0;BB;07:00:00;2;0.28;0.284;0.347;0.127;0.202;0.152;0.2397799999999998
28/05/2019;28;0;BB;07:00:00;2;0.367;0.244;0.434;0.195;0.246;0.233;0.2717799999999998
05/06/2019;28;0;BB;07:00:00;2;0.28824;0.303;0.376;0.179;0.262;0.214;0.29407
21/05/2019;28;0;BC;06:00:00;2;0.027;0.147;0.152;0.025;NA;NA;0.0542411804199218
22/05/2019;28;0;BC;06:00:00;2;0.024;0.1475;0.15675;0.036;NA;NA;0.0642738342285156
23/05/2019;28;0;BC;06:00:00;2;0.021;0.157;0.153;0.028;NA;NA;0.0567741394042968
27/05/2019;28;0;BC;06:00:00;2;0.025;0.148;0.171;0.018;NA;NA;0.0449562072753906
29/05/2019;28;0;BC;06:00:00;2;0.019;0.154;0.14;0.023;NA;NA;0.0494117736816406
03/06/2019;28;0;BC;07:00:00;2;0.024;0.161;0.14475;0.021;NA;NA;0.0483665466308593
04/06/2019;28;0;BC;07:00:00;2;0.019;0.149125;0.151;0.018;NA;NA;0.0462265014648437
06/06/2019;28;0;BC;06:00:00;2;0.022;0.136;0.146;0.023;NA;NA;0.0509986877441406
11/06/2019;28;0;BC;06:00:00;2;0.025;0.1499;0.1481875;0.018;NA;NA;0.0462532043457031
12/06/2019;28;0;BC;06:00:00;2;0.027;0.148;0.142;0.028;NA;NA;0.0551567077636718
13/06/2019;28;0;BC;06:00:00;2;0.167;0.164;0.1546;0.018;NA;NA;0.0466117858886718
14/06/2019;28;0;BC;06:00:00;2;0.02;0.145;0.147;0.016;NA;NA;0.0407752990722656
